ID,RunNumber,Condition,Trial Number,Object,ShouldClick,Clicked,Response Time,Correct,ExposureTime
1231,1,0-Back,49,NBackSkunk(Clone),False,False,0,True,00:02:27.2353169
1231,1,0-Back,50,NBackSkunk(Clone),False,False,0,True,00:02:30.2431382
1231,1,0-Back,51,NBackSkunk(Clone),False,False,0,True,00:02:33.2504720
1231,1,0-Back,52,NBackGameCoin(Clone),False,False,0,True,00:02:36.2584433
1231,1,0-Back,53,NBackSkunk(Clone),False,False,0,True,00:02:39.2658067
1231,1,0-Back,54,NBackGameCoin(Clone),False,False,0,True,00:02:52.1873683
1231,1,0-Back,55,NBackCow(Clone),True,False,0,False,00:02:55.1941856
1231,1,0-Back,56,NBackCow(Clone),True,False,0,False,00:02:58.2018190
1231,1,0-Back,57,NBackGameCoin(Clone),False,False,0,True,00:03:01.2093254
1231,1,0-Back,58,NBackCow(Clone),True,False,0,False,00:03:04.2173630
1231,1,0-Back,59,NBackGameCoin(Clone),False,False,0,True,00:03:07.2245250
1231,1,0-Back,60,NBackGameCoin(Clone),False,False,0,True,00:03:10.2320397
1231,1,0-Back,61,NBackCow(Clone),True,False,0,False,00:03:13.2397558
1231,1,0-Back,62,NBackGameCoin(Clone),False,False,0,True,00:03:16.2448283
1231,1,0-Back,63,NBackSkunk(Clone),False,False,0,True,00:03:19.2533999
1231,1,0-Back,64,NBackSkunk(Clone),False,False,0,True,00:03:22.2613931
1231,1,0-Back,65,NBackCow(Clone),True,False,0,False,00:03:25.2698167
1231,1,0-Back,66,NBackSkunk(Clone),False,False,0,True,00:03:28.2765305
1231,1,0-Back,67,NBackSkunk(Clone),False,False,0,True,00:03:31.2838969
1231,1,0-Back,68,NBackSkunk(Clone),False,False,0,True,00:03:34.2928711
1231,1,0-Back,69,NBackSkunk(Clone),False,False,0,True,00:03:37.2999275
1231,1,0-Back,70,NBackCow(Clone),True,False,0,False,00:03:40.3064474
1231,1,0-Back,71,NBackSkunk(Clone),False,False,0,True,00:03:43.3137769
1231,1,0-Back,72,NBackGameCoin(Clone),False,False,0,True,00:03:46.3222527
1231,1,0-Back,73,NBackCow(Clone),True,False,0,False,00:03:49.3288812
1231,1,0-Back,74,NBackCow(Clone),True,False,0,False,00:03:52.3362394
1231,1,0-Back,75,NBackGameCoin(Clone),False,False,0,True,00:03:55.3438154
1231,1,0-Back,76,NBackCow(Clone),True,False,0,False,00:03:58.3514123
1231,1,0-Back,77,NBackSkunk(Clone),False,False,0,True,00:04:01.3630711
1231,1,0-Back,78,NBackGameCoin(Clone),False,False,0,True,00:04:04.3652698
1231,1,0-Back,79,NBackCow(Clone),True,False,0,False,00:04:07.3736600
1231,1,0-Back,80,NBackSkunk(Clone),False,False,0,True,00:04:10.3810384
1231,1,0-Back,81,NBackCow(Clone),True,False,0,False,00:04:13.3887333
1231,1,0-Back,82,NBackCow(Clone),True,False,0,False,00:04:16.3959494
1231,1,0-Back,83,NBackSkunk(Clone),False,False,0,True,00:04:19.4027427
1231,1,0-Back,84,NBackCow(Clone),True,False,0,False,00:04:22.4096534
1231,1,0-Back,85,NBackCow(Clone),True,False,0,False,00:04:25.4192303
1231,1,0-Back,86,NBackSkunk(Clone),False,False,0,True,00:04:28.4267126
1231,1,0-Back,87,NBackSkunk(Clone),False,False,0,True,00:04:31.4326812
1231,1,0-Back,88,NBackCow(Clone),True,False,0,False,00:04:34.4420371
1231,1,0-Back,89,NBackSkunk(Clone),False,False,0,True,00:04:37.4497767
1231,1,0-Back,90,NBackSkunk(Clone),False,False,0,True,00:04:40.4556180
1231,1,0-Back,91,NBackGameCoin(Clone),False,False,0,True,00:04:43.4623248
1231,1,0-Back,92,NBackCow(Clone),True,False,0,False,00:04:46.4694829
1231,1,0-Back,93,NBackGameCoin(Clone),False,False,0,True,00:04:49.4788858
1231,1,0-Back,94,NBackGameCoin(Clone),False,False,0,True,00:04:52.4854258
1231,1,0-Back,95,NBackSkunk(Clone),False,False,0,True,00:04:55.4938168
1231,1,0-Back,96,NBackCow(Clone),True,False,0,False,00:04:58.5013515
1231,1,0-Back,97,NBackSkunk(Clone),False,False,0,True,00:05:01.5097600
1231,1,0-Back,98,NBackSkunk(Clone),False,False,0,True,00:05:04.5164782
1231,1,0-Back,99,NBackSkunk(Clone),False,False,0,True,00:05:07.5234621
1231,1,0-Back,100,NBackGameCoin(Clone),False,False,0,True,00:05:10.5304686
1231,1,0-Back,101,NBackSkunk(Clone),False,False,0,True,00:05:13.5388394
1231,1,0-Back,102,NBackCow(Clone),True,False,0,False,00:05:16.5453748
1231,1,0-Back,103,NBackSkunk(Clone),False,False,0,True,00:05:19.5541394
1231,1,0-Back,104,NBackGameCoin(Clone),False,False,0,True,00:05:22.5617584
1231,1,0-Back,105,NBackSkunk(Clone),False,False,0,True,00:05:25.5687366
1231,1,0-Back,106,NBackCow(Clone),True,False,0,False,00:05:28.5762832
1231,1,0-Back,107,NBackCow(Clone),True,False,0,False,00:05:31.5841935
1231,1,0-Back,108,NBackSkunk(Clone),False,False,0,True,00:05:34.5917102
1231,1,0-Back,109,NBackCow(Clone),True,False,0,False,00:05:37.5985085
1231,1,0-Back,110,NBackCow(Clone),True,False,0,False,00:05:40.6052215
1231,1,0-Back,111,NBackSkunk(Clone),False,False,0,True,00:05:43.6138918
